SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1330.00,1346.50,1321.05,1329.30,1329.30,1333.30,439,4388,5852742.00,,INE117A01022,27-Mar-19,,
500003,AEGIS LOGIS ,A ,Q,201.60,204.50,201.45,202.60,203.15,200.10,146,8948,1813871.00,,INE208C01025,27-Mar-19,,
500008,AMAR RAJA BA,A ,Q,709.00,730.00,705.45,721.05,721.05,709.45,2091,173756,123957304.00,,INE885A01032,27-Mar-19,,
500009,A.SARABHAI  ,X ,Q,13.55,14.24,13.55,14.10,14.24,13.98,72,14720,205927.00,,INE432A01017,27-Mar-19,,
500010,HDFC        ,A ,Q,1959.90,1959.90,1906.75,1920.45,1920.45,1945.65,2898,103461,199535360.00,,INE001A01036,27-Mar-19,,
500012,ANDHRA PETRO,X ,Q,54.25,56.40,53.00,54.10,54.10,55.45,427,102362,5532748.00,,INE714B01016,27-Mar-19,,
500013,ANSAL INFRAS,B ,Q,10.96,11.05,10.80,10.88,10.80,11.07,49,11487,125940.00,,INE436A01026,27-Mar-19,,
500014,APPLE FINANC,XT,Q,1.60,1.71,1.56,1.71,1.71,1.63,19,3809,6133.00,,INE096A01010,27-Mar-19,,
500016,ARUNAHTEL   ,XT,Q,7.85,7.85,7.85,7.85,7.85,7.53,1,100,785.00,,INE957C01019,27-Mar-19,,
500020,BOM DYEING  ,A ,Q,137.50,139.85,134.40,135.85,135.85,135.90,4387,444499,60881856.00,,INE032A01023,27-Mar-19,,
500023,ASIANHOTNR  ,B ,Q,135.00,142.95,135.00,140.00,140.00,138.90,4,40,5412.00,,INE363A01022,27-Mar-19,,
500024,ASSAMCO     ,T ,Q,2.12,2.16,2.06,2.08,2.07,2.16,61,58757,122885.00,,INE442A01024,27-Mar-19,,
500027,ATUL LTD.   ,A ,Q,3391.30,3579.00,3391.30,3522.55,3522.55,3388.80,350,2306,8055953.00,,INE100A01010,27-Mar-19,,
500028,ATV PROJECTS,XT,Q,5.91,6.47,5.90,6.35,6.35,6.19,29,7795,46758.00,,INE447A01015,27-Mar-19,,
500029,AUTOLITE(I) ,B ,Q,38.60,40.45,38.25,38.30,38.25,39.20,54,5170,201847.00,,INE448A01013,27-Mar-19,,
500031,BAJAJ ELECT.,A ,Q,536.00,565.80,534.50,560.30,560.30,530.75,2265,56987,31495088.00,,INE193E01025,27-Mar-19,,
500032,BAJAJHIND   ,B ,Q,7.92,8.13,7.92,8.00,8.00,7.92,445,235878,1890673.00,,INE306A01021,27-Mar-19,,
500033,FORCE MOTR  ,A ,Q,1659.80,1748.00,1650.00,1679.25,1679.25,1656.30,4411,53515,91440444.00,,INE451A01017,27-Mar-19,,
500034,BAJFINANCE  ,A ,Q,2957.00,3009.00,2931.05,2942.65,2942.65,2930.40,6059,117256,347805393.00,,INE296A01024,27-Mar-19,,
500038,BALRAM.CHINI,A ,Q,134.40,135.50,132.10,134.75,134.75,132.20,1233,134022,17991583.00,,INE119A01028,27-Mar-19,,
500039,BANCO PROD. ,B ,Q,157.10,157.90,152.00,153.50,153.50,155.95,129,9659,1499812.00,,INE213C01025,27-Mar-19,,
500040,CENTURY TEXT,A ,Q,919.90,924.00,891.95,895.85,895.85,915.05,1080,42591,38754159.00,,INE055A01016,27-Mar-19,,
500041,BANNARI AMAN,B ,Q,1530.05,1560.05,1510.00,1521.45,1510.00,1551.90,31,328,499329.00,,INE459A01010,27-Mar-19,,
500042,BASF INDIA  ,A ,Q,1461.50,1468.65,1376.00,1438.95,1442.95,1463.15,489,3357,4792735.00,,INE373A01013,27-Mar-19,,
500043,BATA INDIA  ,A ,Q,1370.00,1385.40,1356.25,1370.80,1365.50,1353.50,1197,34527,47305755.00,,INE176A01028,27-Mar-19,,
500048,BEML LTD    ,A ,Q,973.00,990.40,956.95,967.00,967.00,977.50,2824,124154,121307607.00,,INE258A01016,27-Mar-19,,
500049,BHARAT ELECT,A ,Q,93.00,94.15,91.50,92.05,92.05,92.35,2238,560688,52190532.00,XD,INE263A01024,27-Mar-19,,
500052,BHANSALI ENG,B ,Q,72.50,74.00,71.30,73.15,73.15,72.15,1654,166766,12094035.00,,INE922A01025,27-Mar-19,,
500055,TATASTLBSL  ,T ,Q,28.45,28.80,27.70,27.95,27.85,28.20,214,57081,1603358.00,,INE824B01021,27-Mar-19,,
500058,BIHAR SPONGE,XT,Q,0.87,0.87,0.87,0.87,0.87,0.87,4,700,609.00,,INE819C01011,27-Mar-19,,
500059,BINANI IND. ,T ,Q,32.65,35.35,32.50,35.35,35.35,33.70,36,5466,191917.00,,INE071A01013,27-Mar-19,,
500060,BIRLACABLE  ,B ,Q,154.00,161.60,152.55,156.45,156.00,153.35,489,19027,2931784.00,,INE800A01015,27-Mar-19,,
500067,BLUE STAR   ,A ,Q,667.10,673.00,659.00,661.15,661.00,662.55,265,3481,2307508.00,,INE472A01039,27-Mar-19,,
500068,DISA INDIA  ,X ,Q,6050.00,6299.00,6000.00,6000.00,6000.00,6075.70,14,146,880774.00,,INE131C01011,27-Mar-19,,
500069,BNK CAPITAL ,X ,Q,91.00,91.00,86.30,86.35,86.35,87.00,21,33557,2991478.00,,INE418C01012,27-Mar-19,,
500074,BPL LTD.    ,B ,Q,27.00,27.15,25.90,26.05,26.00,26.95,95,14259,375157.00,,INE110A01019,27-Mar-19,,
500078,OAL         ,X ,Q,232.10,233.80,226.00,227.25,227.75,231.95,117,7401,1698969.00,,INE959C01023,27-Mar-19,,
500083,CENTURY EXT ,B ,Q,6.01,6.14,5.93,5.98,5.95,6.00,30,12158,72726.00,,INE281A01026,27-Mar-19,,
500084,CESC LTD.   ,A ,Q,708.70,724.10,706.50,715.05,715.05,706.35,1729,12336,8819345.00,,INE486A01013,27-Mar-19,,
500085,CHAMBAL FERT,A ,Q,165.00,171.00,164.70,169.85,171.00,164.25,928,68478,11489436.00,,INE085A01013,27-Mar-19,,
500086,EXIDE IND.  ,A ,Q,227.70,228.50,224.55,226.45,225.80,224.05,822,1582186,359158773.00,,INE302A01020,27-Mar-19,,
500087,CIPLA LTD.  ,A ,Q,535.00,535.00,522.30,525.15,525.00,529.20,1256,81079,42679893.00,,INE059A01026,27-Mar-19,,
500089,DIC INDIA   ,B ,Q,346.00,370.00,344.00,360.00,360.00,350.00,52,1167,421533.00,,INE303A01010,27-Mar-19,,
500092,CRISIL LTD  ,A ,Q,1504.00,1504.00,1455.00,1463.45,1472.00,1478.40,187,1494,2191230.00,,INE007A01025,27-Mar-19,,
500093,CGPOWER     ,A ,Q,44.00,44.30,42.50,42.70,42.70,43.80,3066,670031,28916925.00,,INE067A01029,27-Mar-19,,
500096,DABUR (I)   ,A ,Q,428.95,428.95,410.00,412.25,412.25,424.55,6346,135096,56380246.00,,INE016A01026,27-Mar-19,,
500097,DALMIASUG   ,B ,Q,114.30,123.70,111.55,121.45,121.45,111.60,729,62380,7393000.00,,INE495A01022,27-Mar-19,,
500101,ARVIND Ltd  ,A ,Q,90.90,90.90,87.50,88.05,88.05,89.55,1535,288200,25580148.00,,INE034A01011,27-Mar-19,,
500102,BALARPUR IND,B ,Q,3.08,3.08,2.88,2.92,2.92,2.98,291,1378379,4088754.00,,INE294A01037,27-Mar-19,,
500103,BHEL        ,A ,Q,71.50,72.65,70.70,71.25,71.25,71.10,3348,1152683,82493044.00,,INE257A01026,27-Mar-19,,
500104,HIND.PETRO  ,A ,Q,275.80,276.95,268.20,269.15,269.15,276.70,2829,302217,81896556.00,,INE094A01015,27-Mar-19,,
500106,IFCI LTD    ,A ,Q,13.31,13.55,13.10,13.19,13.19,13.31,2070,259144,3456548.00,,INE039A01010,27-Mar-19,,
500108,MAHA.TELE   ,B ,Q,12.05,12.25,11.90,11.94,11.94,11.98,296,151267,1817907.00,,INE153A01019,27-Mar-19,,
500109,MRPL        ,A ,Q,73.95,75.00,73.70,74.10,74.00,74.40,516,96675,7184166.00,,INE103A01014,27-Mar-19,,
500110,CHENNAI PET.,A ,Q,265.00,266.70,256.90,258.90,258.35,264.30,443,25500,6658741.00,,INE178A01016,27-Mar-19,,
500111,REL.CAP.    ,A ,Q,202.00,212.00,196.00,200.60,200.60,199.85,18732,2728935,556866723.00,,INE013A01015,27-Mar-19,,
500112,STATE BANK  ,A ,Q,305.00,310.70,304.30,308.05,308.05,303.30,14127,2323321,715602380.00,,INE062A01020,27-Mar-19,,
